player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
spellom01,Omari Spellman,2020,22,PF,GSW,-8.6,GSW,49,886,28.2,18.1,15,55.1,1.9,8.9,2.3,2.2,-2.9,-1.6,-4.6,-0.8,9.4,10.6,18.8,8.1,13.9,9.1,18,13.4,1.8,2.4,106.7,18.9,112.4,45.4,39.1,79.3,37.3,31.2
evansja02,Jacob Evans,2020,22,SG,GSW,-8.6,GSW,27,414,13.2,15.3,11.1,43.9,2.7,3.6,2,2.2,-5.4,-1,-6.4,-0.8,3.2,1.5,17.6,10.9,14.6,2.3,8.7,5.4,1.3,2.6,86.5,17.4,115.7,33.7,34.2,86.2,28.6,21.8
wiggian01,Andrew Wiggins,2020,24,SG,GSW,-8.6,GSW,12,403,12.8,33.6,20.8,54.2,3.8,4.9,2.9,2.2,1.2,-0.7,0.5,0.7,10.5,11.5,25.4,18.2,10.4,4.7,10.3,7.4,1.9,3.8,105.9,24.7,113.1,51.2,33.9,67.2,31.4,32.4
toscaju01,Juan Toscano-Anderson,2020,26,SF,GSW,-8.6,GSW,13,272,8.6,20.9,9.1,52.9,3.4,6.9,2.4,2.1,-2.5,0.5,-2,0.1,6.8,6.5,12.7,13.8,19.7,3.5,17.8,10.4,2.3,1.7,98.3,13.3,111.8,52.5,34.8,60,36.5,7.9
looneke01,Kevon Looney,2020,23,C,GSW,-8.6,GSW,20,262,8.3,13.1,9.3,40.3,2.7,9,2.5,1.6,-5.4,0.6,-4.7,-0.3,5.2,5.6,15.7,11.1,12.5,11.2,16.3,13.6,2.2,2.1,94.1,16.8,112,43.1,7.1,75,17.7,15.2
muldemy01,Mychal Mulder,2020,25,SG,GSW,-8.6,GSW,7,204,6.5,29.1,13.5,53.3,1.4,4,0.5,0.9,0.3,0.3,0.6,0.3,4.8,4.6,16.2,5.8,6.5,1.5,11,6.1,0.5,0.4,104.5,14.9,118.4,66.7,30.8,75,77.6,17.9
bendedr01,Dragan Bender,2020,22,SF,GSW,-8.6,GSW,9,195,6.2,21.7,14.9,53.4,3.5,9.8,1.5,2.9,-2.5,-2,-4.5,-0.2,8.3,7.6,20.1,15.2,17.4,8.6,21.3,14.7,1,1.8,100.8,20.7,113.7,54.1,32.4,72.7,47.9,15.5
smailal01,Alen Smailagi?,2020,19,PF,GSW,-8.6,GSW,14,139,4.4,9.9,15.2,61,3.4,7,1.8,2.8,-0.3,-1,-1.4,0.1,9,9,18.2,14.3,18.5,7.5,13.7,10.5,1,2.6,112.3,18.9,115,63,23.1,84.2,32.5,47.5
curryst01,Stephen Curry,2020,31,PG,GSW,-8.6,GSW,5,139,4.4,27.8,26.9,55.7,8.5,6.7,1.8,4.1,6.2,-1.3,5,0.6,16,14.2,33.6,42.3,14.6,3,17.8,10.1,1.7,1.3,109,34.2,113.4,63.6,24.5,100,59.8,31.7
pargoje01,Jeremy Pargo,2020,33,PG,GSW,-8.6,GSW,3,44,1.4,14.7,20.4,55.7,6.5,2.4,0.8,3.3,2.4,-9.9,-7.5,-0.1,7,5.6,25.7,33.2,15.1,2.4,5.1,3.7,1.1,0,102.6,25.5,118.6,53.3,42.9,0,31.8,4.5
randlch01,Chasson Randle,2020,26,PG,GSW,-8.6,GSW,3,40,1.3,13.3,4.5,37.7,4.5,1.8,1.8,0,-2.2,-5.9,-8,-0.1,3.7,4.3,7.1,15.7,0,0,5.6,2.7,2.4,0,112.7,7.8,115.7,0,0,83.3,50,150
norveza01,Zach Norvell,2020,22,SG,GSW,-8.6,GSW,3,36,1.1,12,10,43.7,3,5,2,3,-1.6,-6.6,-8.1,-0.1,3.4,1.4,17.1,11.7,20.8,0,15.6,7.5,2.7,0,77.8,16.9,112.6,0,37.5,100,72.7,9.1
hardeja01,James Harden,2020,30,SG,HOU,3.6,HOU,61,2241,72.6,36.7,32.6,61.6,7,6,2.5,4.2,8,1.5,9.5,13.9,18.1,18.1,36.4,34.4,13.8,3,15.3,9.1,2.2,2,119.7,36.8,109,53.8,35.2,86.1,55.5,51.9
tuckepj01,P.J. Tucker,2020,34,PF,HOU,3.6,HOU,64,2203,71.4,34.4,7.2,58,1.6,7,1.6,1.1,-2.3,2.1,-0.2,2.9,5.9,6.7,8.6,5.9,14.6,4.8,16.2,10.5,1.5,1.2,116.6,9.1,110.8,57.3,37,84.1,68.7,11.8
westbru01,Russell Westbrook,2020,31,PG,HOU,3.6,HOU,53,1905,61.7,35.9,26.6,53.9,6.8,7.8,1.9,4.3,0.3,-0.6,-0.3,2.4,14.9,11.8,34.4,35,14.9,5.1,18.4,11.7,2.1,0.8,106.8,35.2,109,51.8,25.4,77.7,16.8,28.9
houseda01,Danuel House,2020,26,SF,HOU,3.6,HOU,58,1739,56.3,30,11.9,57.1,1.6,4.9,1.9,1,-0.6,0.3,-0.3,2.2,7.1,8.4,13.5,6.1,8.6,3.4,11.5,7.4,1.7,1.6,115.5,13.1,111.4,54.4,36.3,80,64.5,17.6
mclembe01,Ben McLemore,2020,26,SG,HOU,3.6,HOU,63,1437,46.6,22.8,15,62.2,1.3,3.4,1.2,1.1,2.2,-3.4,-1.2,1.2,6.6,8.1,15.6,5.3,8.5,1.5,8.7,5.1,1.2,0.7,118.4,14.5,113.8,68.8,39.5,75.8,83,13.2
riverau01,Austin Rivers,2020,27,SG,HOU,3.6,HOU,60,1402,45.4,23.4,12.6,53.8,2.4,3.5,1.3,0.9,0.9,-2.2,-1.3,1,6.1,6.6,14.9,9.5,6.9,1.9,8.8,5.3,1.4,0.6,112.4,14.5,113.5,49.5,35.8,66.7,53.7,20.8
capelca01,Clint Capela,2020,25,C,HOU,3.6,HOU,39,1279,41.4,32.8,14.8,62.6,1.3,14.6,2.9,1.7,-1.1,4.5,3.4,4,14.3,15.8,16,5.7,12.7,13.7,30.5,22,1.2,4.8,124.3,16.8,105.3,62.9,NA,52.9,0,26.8
gordoer01,Eric Gordon,2020,31,SG,HOU,3.6,HOU,34,972,31.5,28.6,17.7,51.1,1.9,2.3,1.2,1.3,-1,-2.5,-3.5,-0.4,5.7,5.6,22.1,7.8,6.9,0.9,6.2,3.5,1.1,1.1,103.4,20.6,114.7,46.7,31.9,75.7,65.8,23.5
covinro01,Robert Covington,2020,29,PF,HOU,3.6,HOU,14,456,14.8,32.6,13.7,56.6,1.4,8.4,3.8,1.5,-0.1,1.9,1.8,1.1,9.1,10.4,16.1,5.5,11.2,4.1,21.3,12.7,1.5,6.6,109,15.6,105.8,60,35.7,78.6,73.7,9.2
sefolth01,Thabo Sefolosha,2020,35,PF,HOU,3.6,HOU,41,436,14.1,10.6,7.4,48.7,2,7.4,2.9,1.2,-2.4,1.3,-1,0.4,6.3,7.2,10.4,7.5,13.7,5,17.4,11.2,2.6,2.4,103.6,10.9,107.3,59.5,27.8,37.5,59.3,8.8
harteis01,Isaiah Hartenstein,2020,21,C,HOU,3.6,HOU,23,266,8.6,11.6,14,67.4,2.4,11.8,2.8,2.1,-0.2,0.2,-0,0.4,11.5,12.7,14.8,9.8,16.8,11.4,24.2,17.7,1.6,3.9,128.3,16,106.6,71,0,67.9,7.5,41.8
clemoch01,Chris Clemons,2020,22,SG,HOU,3.6,HOU,29,251,8.1,8.7,19.6,54.6,3.1,3.2,1.5,2.4,-1.7,-2.4,-4.1,-0.2,7.7,7.7,24,13.5,11.6,1.2,8.4,4.8,1.1,1.7,103.8,22.9,113.5,56.3,35.1,85.7,74.6,5.6
chandty01,Tyson Chandler,2020,37,C,HOU,3.6,HOU,26,219,7.1,8.4,5.4,71.7,1,10.5,2.2,1.3,-3.3,-0.5,-3.8,-0.1,5.8,7.8,6,3.5,25.2,11.9,19.8,15.8,1.3,3.1,135.2,7.6,109,77.8,NA,46.2,0,72.2
clarkga01,Gary Clark,2020,25,PF,HOU,3.6,HOU,18,212,6.9,11.8,11.5,56.4,2,6.6,1.5,0.3,0.6,-5.5,-4.9,-0.2,7.1,8.9,12.5,7.6,3.1,5.4,14.4,9.9,0.4,2.8,126.8,12.5,112.6,62.5,35.3,85.7,86.4,11.9
greenje02,Jeff Green,2020,33,PF,HOU,3.6,HOU,10,201,6.5,20.1,18,73.9,2.1,5.5,2.4,1.6,4.3,-0.5,3.9,0.7,12.1,14.7,16.3,9.2,11.3,4.7,12.1,8.3,2.1,2.1,135.4,15.7,110,84.4,41.2,80,51.5,15.2
carrode01,DeMarre Carroll,2020,33,SF,HOU,3.6,HOU,6,96,3.1,16,14.5,62.4,2.5,5.8,1.5,2.2,1.8,1,2.8,0.3,8.3,8.4,16.4,10,15.8,4.3,13.2,8.7,1,1.8,118.1,16.7,112.5,72.7,28.6,75,56,64
frazimi01,Michael Frazier,2020,25,SG,HOU,3.6,HOU,8,66,2.1,8.3,7.4,51.3,0.5,1.6,1.1,1.1,-5.9,-6.7,-12.7,-0.3,-1.7,-1.9,9.8,1.9,12.8,1.6,3.2,2.4,1.4,0,98.8,9.5,115,66.7,25,66.7,72.7,54.5
cabocbr01,Bruno Caboclo,2020,24,SF,HOU,3.6,HOU,5,28,0.9,5.6,12.4,56.3,2.5,11.2,7.5,2.5,1.1,1.2,2.3,0.1,12.5,17.8,16,10.1,18.4,18.6,15.1,16.9,3.3,12.2,119.2,18.5,99.9,80,0,100,37.5,25
anderry01,Ryan Anderson,2020,31,PF,HOU,3.6,HOU,2,14,0.5,7,12.4,35.7,5,17.4,2.5,2.5,-7.8,-0.1,-7.9,0,13.8,8.4,23.6,20.1,12.5,0,52.8,26.2,3.3,0,78.4,23.3,97.7,50,20,NA,71.4,0
howarwi01,William Howard,2020,26,SG,HOU,3.6,HOU,2,13,0.4,6.5,0,0,2.7,5.4,0,2.7,-21.6,-7.8,-29.4,-0.2,-5.6,-13.8,15.9,9,20,0,16.2,8.1,0,0,13.9,15.3,115,NA,0,NA,100,0
sabondo01,Domantas Sabonis,2020,23,C,IND,2,IND,62,2159,68.8,34.8,19.4,58.6,5.2,13,1.3,2.9,1.4,0.1,1.5,4.6,15.7,15,23.4,21.7,14.8,9.7,29.5,19.7,1.1,1.2,115.2,24.6,106.2,56.5,25.4,72.3,7.9,34.9
warretj01,T.J. Warren,2020,26,SF,IND,2,IND,61,1984,63.2,32.5,21,59.9,1.6,4.5,1.8,1.4,0,0.4,0.4,3.2,10.5,11.2,22.8,6.8,7.5,3.4,10,6.7,1.7,1.2,114.5,21,110,57.1,37.5,81.2,21.2,21.4
turnemy01,Myles Turner,2020,23,C,IND,2,IND,55,1628,51.8,29.6,14.6,56.1,1.4,8.1,3.6,1.5,-2.2,1.7,-0.5,1.8,9.4,10.5,17.5,5.1,10.5,4.8,19.5,12.2,1.3,6.5,107.8,16.9,104.8,54.2,33.6,75,44.3,27.9
holidju01,Justin Holiday,2020,30,SG,IND,2,IND,65,1617,51.5,24.9,12.4,59.8,2,4.7,2.6,0.9,0.7,2.1,2.7,4.5,7.8,10.2,13.5,7.1,8,2.1,11.9,7,2.3,2.3,115.7,12.9,107.5,47.2,42.4,78,66.7,13.7
brogdma01,Malcolm Brogdon,2020,27,PG,IND,2,IND,48,1472,46.9,30.7,19.5,53.7,8.5,5.6,1,2.9,0.7,0.4,1.1,2.9,13.2,11.9,25.2,34.5,13.6,3,13.8,8.5,1.1,0.5,110.4,26.6,110.9,49.1,31.3,89.5,29.6,24.6
holidaa01,Aaron Holiday,2020,23,PG,IND,2,IND,58,1368,43.6,23.6,14.6,51.7,5.2,3.5,1.5,2,0.5,1.1,1.6,3,7.9,7.6,19.4,19.5,12.4,1.7,8.9,5.3,1.6,0.8,103.9,19.6,110.8,41.6,39.4,86.1,40.9,14.5
lambje01,Jeremy Lamb,2020,27,SG,IND,2,IND,46,1291,41.1,28.1,16.3,54.7,2.7,5.7,2.2,1.4,0.3,0.7,0.9,2.4,9.5,9.6,19.7,10.5,8.7,2.1,14.9,8.5,2.1,1.5,107.9,18.8,107.6,50.8,33.5,83.6,33,23
mcderdo01,Doug McDermott,2020,28,PF,IND,2,IND,62,1242,39.6,20,18.9,62.6,2.1,4.6,0.4,1.2,1.3,-1.6,-0.3,1.5,9.3,10.2,19.6,8.3,7.2,2.1,11.7,6.9,0.4,0.3,117.7,18,113.2,54.4,44.5,82.7,54,10.6
mccontj01,T.J. McConnell,2020,27,PG,IND,2,IND,63,1188,37.8,18.9,12.6,54.1,9.7,5,1.7,2.6,0.6,-2,-1.4,0.8,12.3,11.7,17.2,37.2,18.5,3,12.1,7.6,1.8,0.8,113.1,19.7,109.5,52.4,33.3,83.3,4.1,9.9
bitadgo01,Goga Bitadze,2020,20,C,IND,2,IND,49,410,13.1,8.4,13.5,53,1.9,8.6,3.4,2.2,-5.1,0.1,-5,-0.5,7.4,6.6,18.1,7.1,14.8,6,19.8,12.9,0.7,6.9,100,18,105.6,59.1,16.7,72.7,27.9,25.6
sumneed01,Edmond Sumner,2020,24,PG,IND,2,IND,25,345,11,13.8,12.1,48.5,4.1,3.9,2.4,2,-1.5,-2.3,-3.8,-0.2,5.9,5.7,17.4,15.4,13.9,3.2,8.6,5.9,2.1,2,97.6,17.8,108.8,50.7,26.3,66.7,34.2,13.5
sampsja02,JaKarr Sampson,2020,26,SF,IND,2,IND,26,340,10.8,13.1,11.7,60.7,1,6.3,1.9,0.8,-1.6,0.6,-1.1,0.3,6.7,7.5,12.5,3.6,7.2,4.9,14.2,9.6,1.3,2.3,119.2,12,108.9,67.6,15.4,55,16,24.7
oladivi01,Victor Oladipo,2020,27,SG,IND,2,IND,13,337,10.7,25.9,19.4,50,4.2,4.4,1.5,3,-1.2,3.3,2.1,0.8,8.3,6.6,27,16.9,13.5,2.3,11,6.7,1.6,0.8,95.9,26.5,110.3,45.7,30.4,78,42.9,25.5
leaftj01,T.J. Leaf,2020,22,PF,IND,2,IND,25,193,6.1,7.7,13.6,48.5,1.1,12.1,2.1,1.3,-2.4,0.9,-1.5,0.1,9.3,10.5,18.5,4.3,8.6,12.1,24.4,18.3,2,1.4,103.4,18.8,105.3,45.5,35.7,58.3,20.3,17.4
johnsal02,Alize Johnson,2020,23,SF,IND,2,IND,13,54,1.7,4.2,12.2,51,1.4,12.2,0,2,1.3,-6,-4.7,-0.1,7.2,6.6,16.8,5,14.5,14.4,22.3,18.4,0,0,106.6,18,111.3,46.7,NA,66.7,0,40
mitrona01,Naz Mitrou-Long,2020,26,SG,IND,2,IND,3,43,1.4,14.3,11.9,43.8,5.9,5.1,1.7,1.7,-0,6.3,6.3,0.2,9,7.4,18.4,22.2,11.1,0,15.3,7.7,1.1,2,94,18.8,109.4,80,18.2,NA,68.8,0
bowenbr02,Brian Bowen,2020,21,SG,IND,2,IND,5,29,0.9,5.8,5,22.2,0,8.8,1.3,1.3,-3.3,-0.1,-3.4,0,0.9,-3.9,15.2,0,10,3.8,22.7,13.3,0,3,49.5,14.4,109.2,28.6,0,NA,22.2,0
willilo02,Lou Williams,2020,33,SG,LAC,6.4,LAC,60,1757,56.9,29.3,22.5,54.6,6.9,3.7,1,3.5,2.1,-2.5,-0.4,2.2,12.5,10.5,28.3,29.9,14.4,1.7,9.1,5.5,1.1,0.5,109.1,28.8,111.1,44.2,36.3,86.3,33.4,36.5
harremo01,Montrezl Harrell,2020,26,C,LAC,6.4,LAC,63,1749,56.7,27.8,23.7,60.7,2.2,9,2.2,2.2,0.8,3.3,4.1,6.1,14.4,15.4,25.5,10.3,10.1,9.9,16.2,13.1,1.1,3.6,119.2,25,106.9,59.3,0,65.8,2.2,43.2
leonaka01,Kawhi Leonard,2020,28,SF,LAC,6.4,LAC,51,1643,53.2,32.2,29.5,58.5,5.5,8,2.6,3,5.9,3.4,9.3,10.1,19.3,19.1,33.2,27,10.7,3.3,19.7,11.7,2.6,1.7,116.3,32.4,103.7,51,36.6,88.9,28.7,34.4
beverpa01,Patrick Beverley,2020,31,PG,LAC,6.4,LAC,48,1299,42.1,27.1,10.3,55.4,4.9,7.1,2.1,1.7,1.3,3.2,4.5,4.8,8.6,9.6,13,18.2,15.7,4.6,15.7,10.3,1.9,1.7,114.9,14.2,106.2,50.4,37.9,65.9,60.9,12.6
shamela01,Landry Shamet,2020,22,SG,LAC,6.4,LAC,47,1294,41.9,27.5,12.4,59.9,2.4,2.5,0.8,1,0.4,-2,-1.7,0.7,5.3,6,13.3,9,8.7,0.5,6.5,3.6,0.7,0.6,118.9,12.7,112.4,49.4,39.2,90.5,76.4,17.9
georgpa01,Paul George,2020,29,SF,LAC,6.4,LAC,42,1222,39.6,29.1,25.5,58.2,4.7,7,2.2,3.3,4.1,1.8,6,5.5,14.8,14.4,29.6,21.2,13,1.9,18.1,10.2,2.2,1.4,110.8,28.7,105.3,46.3,39.9,88.2,49.4,27.7
zubaciv01,Ivica Zubac,2020,22,C,LAC,6.4,LAC,64,1156,37.4,18.1,15.6,64.2,2.1,14.1,2.2,1.6,0.9,3.5,4.4,4.2,13.8,15.8,16.2,8.7,11.8,15.2,25.7,20.6,0.5,4.6,131.8,17.5,104.6,60.5,0,75.9,0.6,42
harklma01,Maurice Harkless,2020,26,SF,LAC,6.4,LAC,50,1141,37,22.8,8.5,58.4,1.5,6.2,2.4,1.4,-2.7,0.2,-2.5,0.1,6.1,6.9,10.3,5.5,16.3,4.4,13.5,9,2,2.3,109.3,10.5,106.3,59,37,57.1,33.6,19.4
greenja01,JaMychal Green,2020,29,PF,LAC,6.4,LAC,55,1130,36.6,20.5,11.1,55.4,1.3,10.9,1.4,1.4,-1.4,-0.7,-2.1,0.4,8.1,8.4,13.5,5.1,12.3,7,24.3,15.9,1,1.6,110.9,13.6,105.8,52,36.3,72.7,67.5,14.6
mcgruro01,Rodney McGruder,2020,28,SG,LAC,6.4,LAC,50,749,24.3,15,7.5,47.2,1.4,6,1.5,1,-3.2,-1.6,-4.8,-0.8,4.5,4.4,10.5,5.1,11.1,3.7,13.7,8.8,1.4,0.9,99.2,10.5,108.5,50.6,27.8,53.6,50.6,17.9
pattepa01,Patrick Patterson,2020,30,PF,LAC,6.4,LAC,51,607,19.7,11.9,13.6,57.6,1.8,7,0.5,1,-0.4,0.6,0.2,0.9,8.3,9.5,15.1,6.9,8.1,5.2,15.1,10.3,0.5,0.4,118.3,14.8,110.7,45.7,38.7,79.4,75.5,18.1
robinje01,Jerome Robinson,2020,22,SG,LAC,6.4,LAC,42,476,15.4,11.3,9.1,42.3,3.4,4.5,1.6,1.9,-4.3,0.9,-3.4,-0.2,3.4,1.4,14.9,12.6,15.3,1.1,11.6,6.5,1.3,1.5,87.4,15,109,39.1,28.4,57.9,49.3,14
morrima03,Marcus Morris,2020,30,PF,LAC,6.4,LAC,12,340,11,28.3,11.9,48,1.9,5,1.9,1.6,-2.5,1.7,-0.8,0.3,5.1,4.1,16.4,7.2,11.2,2.2,12.2,7.3,1.1,2.6,95.4,15.7,108.6,50,28.3,81.8,52.6,9.6
mannte01,Terance Mann,2020,23,SG,LAC,6.4,LAC,35,271,8.8,7.7,7.3,47.2,5,4.3,1.7,1.8,-3.3,1.4,-1.9,0.1,4.7,3.3,11.2,17.9,19.1,1.6,10.8,6.3,1.4,1.6,101.2,12.4,108.9,45.2,25,75,22.2,22.2
waltode01,Derrick Walton,2020,24,PG,LAC,6.4,LAC,23,222,7.2,9.7,8,62.6,3.5,2.4,0.6,0.6,-1.2,-1.2,-2.4,0,5.2,6,8.2,12.6,9.1,1,5.9,3.5,0.8,0,132.7,8.7,112.7,53.3,42.9,77.8,58.3,25
jacksre01,Reggie Jackson,2020,29,PG,LAC,6.4,LAC,9,175,5.7,19.4,17.2,67,5.9,5.3,1.2,3.4,2,-0.7,1.3,0.4,11.1,10.6,19.1,24.2,21.1,2.4,12.7,7.7,0.5,2,117.5,20,110.1,60.7,45.2,90,52.5,16.9
coffeam01,Amir Coffey,2020,22,SG,LAC,6.4,LAC,13,98,3.2,7.5,10.1,40.8,3.2,5.1,0.7,1.1,-2.9,-1.4,-4.2,-0.1,3.5,1.6,15.8,12.6,8,4.3,10.3,7.4,0.5,0.9,93.9,16,111.6,46.2,14.3,33.3,21.2,9.1
kabenmf01,Mfiondu Kabengele,2020,22,C,LAC,6.4,LAC,12,64,2.1,5.3,23.2,61.4,1.1,6.1,2.2,1.1,3.6,1.8,5.3,0.3,11.2,13.2,23.5,4.9,5.5,1.7,15.7,8.9,1.5,2.7,119.2,20.9,106.5,41.7,45,100,62.5,15.6
motlejo01,Johnathan Motley,2020,24,PF,LAC,6.4,LAC,13,41,1.3,3.2,24.1,77.4,6.9,8.6,2.6,4.3,3.8,-0.8,3,0.1,18.7,20.7,23.4,32.8,21.7,7.7,17.2,12.6,3.4,0,131.4,25.1,103.4,71.4,100,71.4,6.7,46.7
jamesle01,LeBron James,2020,35,PG,LAL,7.3,LAL,60,2094,69,34.9,26.3,58.2,10.8,8.1,1.8,4.1,6.7,1,7.7,11.2,20.1,19,31.6,49.7,15.3,3.1,21,12.3,1.7,1.3,116.6,33.4,105.4,57,34.9,69.7,32.4,29.2
davisan02,Anthony Davis,2020,26,PF,LAL,7.3,LAL,55,1889,62.3,34.3,27.7,61.4,3.2,9.8,4.1,2.6,2.3,3.7,6,8.5,18.8,20,29.7,14.6,10.1,7.3,22.1,14.9,2.1,6.2,121.2,28.7,100.8,55.4,33.5,84.5,19.5,46
caldwke01,Kentavious Caldwell-Pope,2020,26,SG,LAL,7.3,LAL,63,1603,52.8,25.4,13.4,59.2,2.3,2.9,1.5,1.2,0.3,-0.4,-0,2.2,6.9,8,14.8,8.7,9.8,2.6,6.3,4.5,1.6,0.7,116.7,14.2,109.8,54.3,39.4,77.9,47.4,20.4
greenda02,Danny Green,2020,32,SG,LAL,7.3,LAL,61,1529,50.4,25.1,11.7,56.4,2,4.8,2.5,1.3,0.9,2.6,3.4,4.8,6.9,8.7,13.8,7.3,10.8,3.2,11.3,7.3,2.4,1.7,110.7,13.3,106.1,51.6,37.8,72.7,70.4,10.4
kuzmaky01,Kyle Kuzma,2020,24,PF,LAL,7.3,LAL,54,1327,43.7,24.6,18.1,52.2,1.9,6.5,1.1,2.3,-2.8,-0.3,-3.1,-0.2,8.2,6.5,23.2,7.4,11.6,4,15.5,9.9,0.8,1.4,100.5,21.9,108.8,52.3,29.7,73.8,40.1,22.1
howardw01,Dwight Howard,2020,34,C,LAL,7.3,LAL,62,1193,39.3,19.2,14,69.6,1.3,13.7,3.1,2.2,0.5,0.5,0.9,2.2,11,13.3,14.5,4.8,17.8,14.6,26.8,20.9,1.1,5.6,125.9,15.4,102,73.4,60,49.4,1.9,70
bradlav01,Avery Bradley,2020,29,SG,LAL,7.3,LAL,49,1186,39.1,24.2,12.7,53.7,1.9,3.5,1.4,1.4,-1.6,0.6,-1,1,5.6,5.5,15.7,7.1,10.7,1.7,8.7,5.3,1.7,0.4,103.6,14.7,109,51,36.4,83.3,45.2,6.3
carusal01,Alex Caruso,2020,25,PG,LAL,7.3,LAL,58,1032,34,17.8,10.9,53.8,3.5,3.9,2.7,1.6,-0.8,4.5,3.7,3.4,7.1,7.8,13.9,12.6,13.6,1.5,10.1,5.9,2.8,1.4,108.4,14,105.6,47.1,35.5,76.3,41.2,29.2
mcgeeja01,JaVale McGee,2020,32,C,LAL,7.3,LAL,61,1023,33.7,16.8,14.4,65.5,1.2,12.3,4.3,1.6,0.2,3,3.3,3.1,12.4,14.7,15,4.7,12.9,12.1,25.2,18.8,1.4,7.9,125.6,15.2,100.1,64.3,50,65.3,2.1,26.5
rondora01,Rajon Rondo,2020,33,PG,LAL,7.3,LAL,48,984,32.4,20.5,12.4,49.4,8.7,5.2,1.5,3.3,-0.8,-3.1,-3.8,-0.5,10.2,8.8,18.7,32.4,20.8,2.6,12.9,7.9,1.9,0.2,103,20.8,107.7,47.3,32.8,65.9,38.1,12.5
danietr01,Troy Daniels,2020,28,SG,LAL,7.3,LAL,41,456,15,11.1,13.6,52.7,1.1,3.6,0.9,0.7,-1.4,-1.8,-3.2,-0.1,5.3,6.3,16.1,4.1,5.2,2.9,7.9,5.5,0.8,0.6,108,14.7,111.2,47.8,35.7,62.5,70.9,10.1
cookqu01,Quinn Cook,2020,26,PG,LAL,7.3,LAL,38,409,13.5,10.8,16,51.7,3.5,3.5,1,2.2,-1,-1.2,-2.2,0.1,7.5,6.5,20.8,13.9,12.4,1.9,8.6,5.3,1.3,0.2,100.2,20,110.3,47.7,37.9,66.7,38.2,5.2
dudleja01,Jared Dudley,2020,34,SF,LAL,7.3,LAL,40,311,10.3,7.8,6.7,57,2.2,4.9,1.7,0.7,-2,2.3,0.3,0.5,4.8,5.7,7.7,7.4,10.5,1.8,13,7.5,1.8,0.8,118,7.8,107.3,25,47.1,100,68,4
morrima02,Markieff Morris,2020,30,PF,LAL,7.3,LAL,8,118,3.9,14.8,11.5,50.3,1.5,7.9,1.8,1.5,-2.3,-0.5,-2.8,0,5.3,6,15.3,5.5,11.7,9.5,14.4,12,0.8,3,106.4,15.5,107.7,53.3,28.6,100,58.3,11.1
antetko01,Kostas Antetokounmpo,2020,22,PF,LAL,7.3,LAL,3,5,0.2,1.7,0,NA,7.1,7.1,0,0,1,-19.7,-18.7,0,10,9.5,0,22.4,NA,0,21.3,10.9,0,0,226,2.4,110.2,NA,NA,NA,NA,NA
hortota01,Talen Horton-Tucker,2020,19,SG,LAL,7.3,LAL,2,5,0.2,2.5,0,0,14.3,0,7.1,0,-9.4,24.1,14.7,0,10,15.4,8.4,44.9,0,0,0,0,9.5,0,92.5,11.9,94.3,NA,0,NA,100,0
norveza01,Zach Norvell,2020,22,SG,LAL,7.3,LAL,2,5,0.2,2.5,0,0,0,7.1,0,0,-11.3,-9.4,-20.7,0,0,-4.7,8.4,0,0,0,21.3,10.9,0,0,0,7,110.2,0,NA,NA,0,0
brookdi01,Dillon Brooks,2020,24,SG,MEM,-1,MEM,65,1851,59.2,28.5,19.3,50.8,2.4,4,1.6,2,-0.7,-0.6,-1.3,1.3,5.9,5.1,25,10,9.7,3.5,8.4,6,1.4,1.2,100.3,23.5,113.2,42.3,36.9,80.9,38.7,19.2
moranja01,Ja Morant,2020,20,PG,MEM,-1,MEM,59,1771,56.7,30,20.6,56.8,8.1,4.1,1.4,3.8,0.5,-1.3,-0.8,1.8,12.8,11.1,26,34.6,17.2,2.7,9.5,6.2,1.4,0.7,109.6,27.1,113.4,51.7,36.7,77,17.4,33.1
valanjo01,Jonas Valan?i?nas,2020,27,C,MEM,-1,MEM,62,1630,52.2,26.3,19.8,63.1,2.3,15,2,2.3,0.5,2.1,2.7,4.5,16.2,16.6,21.4,10.2,12.8,12.5,31.9,22.4,0.7,3.7,120.3,21.3,106.9,61.6,36.7,73.2,12,25.6
jacksja02,Jaren Jackson Jr.,2020,20,C,MEM,-1,MEM,54,1512,48.4,28,21.2,59,1.8,5.9,2.8,2.2,-1.2,-0.6,-1.7,0.8,8.9,9.6,23.9,7.5,10.8,3.8,13.7,8.8,1.1,5,109.2,22.1,109.9,53.5,39.7,74.1,48.5,23.7
crowdja01,Jae Crowder,2020,29,SF,MEM,-1,MEM,45,1322,42.3,29.4,11.8,50.7,3.3,7.3,1.6,1.4,-0.6,-1.3,-1.9,0.6,8.5,8.4,15.6,12.2,10.9,3.2,18.4,11,1.7,0.9,105.6,15.5,110.3,51.9,29.3,78.9,66.7,23.8
